/Users/oliviernadeau/Software/otf_mlacs/examples/MolecularDynamics/Trajectory/NEB/atoms-0.data (written by ASE) 

107 	 atoms 
1  atom types
0.0                   10.83  xlo xhi
0.0                   10.83  ylo yhi
0.0                   10.83  zlo zhi


Atoms 

    68   1      3.6099999999999999      7.2199999999999998      7.2199999999999998
    69   1      3.6099999999999999      9.0250000000000004      9.0250000000000004
    70   1                   5.415      7.2199999999999998      9.0250000000000004
    71   1                   5.415      9.0250000000000004      7.2199999999999998
    72   1      7.2199999999999998                       0                       0
    73   1      7.2199999999999998      1.8049999999999999      1.8049999999999999
    74   1      9.0250000000000004                       0      1.8049999999999999
    75   1      9.0250000000000004      1.8049999999999999                       0
    76   1      7.2199999999999998                       0      3.6099999999999999
    77   1      7.2199999999999998      1.8049999999999999                   5.415
    78   1      9.0250000000000004                       0                   5.415
    79   1      9.0250000000000004      1.8049999999999999      3.6099999999999999
    80   1      7.2199999999999998                       0      7.2199999999999998
    81   1      7.2199999999999998      1.8049999999999999      9.0250000000000004
    82   1      9.0250000000000004                       0      9.0250000000000004
    83   1      9.0250000000000004      1.8049999999999999      7.2199999999999998
    84   1      7.2199999999999998      3.6099999999999999                       0
    85   1      7.2199999999999998                   5.415      1.8049999999999999
    86   1      9.0250000000000004      3.6099999999999999      1.8049999999999999
    87   1      9.0250000000000004                   5.415                       0
    88   1      7.2199999999999998      3.6099999999999999      3.6099999999999999
    89   1      7.2199999999999998                   5.415                   5.415
    90   1      9.0250000000000004      3.6099999999999999                   5.415
    91   1      9.0250000000000004                   5.415      3.6099999999999999
    92   1      7.2199999999999998      3.6099999999999999      7.2199999999999998
    93   1      7.2199999999999998                   5.415      9.0250000000000004
    94   1      9.0250000000000004      3.6099999999999999      9.0250000000000004
    95   1      9.0250000000000004                   5.415      7.2199999999999998
    96   1      7.2199999999999998      7.2199999999999998                       0
    97   1      7.2199999999999998      9.0250000000000004      1.8049999999999999
    98   1      9.0250000000000004      7.2199999999999998      1.8049999999999999
    99   1      9.0250000000000004      9.0250000000000004                       0
   100   1      7.2199999999999998      7.2199999999999998      3.6099999999999999
   101   1      7.2199999999999998      9.0250000000000004                   5.415
   102   1      9.0250000000000004      7.2199999999999998                   5.415
   103   1      9.0250000000000004      9.0250000000000004      3.6099999999999999
   104   1      7.2199999999999998      7.2199999999999998      7.2199999999999998
   105   1      7.2199999999999998      9.0250000000000004      9.0250000000000004
   106   1      9.0250000000000004      7.2199999999999998      9.0250000000000004
   107   1      9.0250000000000004      9.0250000000000004      7.2199999999999998
